Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
GAS,0 days 00:01:55.719000,0 days 00:00:31.336000,0 days 00:00:40.703000,0 days 00:00:43.680000,MEDIUM,2.0,,0 days 01:05:12.575000
GAS,0 days 00:01:53.084000,0 days 00:00:32.589000,0 days 00:00:43.576000,0 days 00:00:36.919000,MEDIUM,3.0,0 days 01:05:28.466000,
GAS,0 days 00:01:12.253000,0 days 00:00:17.901000,0 days 00:00:32.222000,0 days 00:00:22.130000,MEDIUM,4.0,,
GAS,0 days 00:01:11.836000,0 days 00:00:17.850000,0 days 00:00:32.113000,0 days 00:00:21.873000,MEDIUM,5.0,,
GAS,0 days 00:01:11.213000,0 days 00:00:17.744000,0 days 00:00:31.782000,0 days 00:00:21.687000,MEDIUM,6.0,,
GAS,0 days 00:01:11.092000,0 days 00:00:17.458000,0 days 00:00:31.910000,0 days 00:00:21.724000,MEDIUM,7.0,,
GAS,0 days 00:01:11.638000,0 days 00:00:17.409000,0 days 00:00:32.307000,0 days 00:00:21.922000,MEDIUM,8.0,,
GAS,0 days 00:01:11.290000,0 days 00:00:17.364000,0 days 00:00:32.065000,0 days 00:00:21.861000,MEDIUM,9.0,,
GAS,0 days 00:01:11.155000,0 days 00:00:17.424000,0 days 00:00:31.920000,0 days 00:00:21.811000,MEDIUM,10.0,,
GAS,0 days 00:01:10.883000,0 days 00:00:17.608000,0 days 00:00:31.621000,0 days 00:00:21.654000,MEDIUM,11.0,,
GAS,0 days 00:01:11.256000,0 days 00:00:17.933000,0 days 00:00:31.699000,0 days 00:00:21.624000,MEDIUM,12.0,,
GAS,0 days 00:01:11.110000,0 days 00:00:17.835000,0 days 00:00:31.593000,0 days 00:00:21.682000,MEDIUM,13.0,,
GAS,0 days 00:01:20.634000,0 days 00:00:17.926000,0 days 00:00:32.112000,0 days 00:00:30.596000,MEDIUM,14.0,,0 days 01:20:19.684000
GAS,0 days 00:01:47.588000,0 days 00:00:38.574000,0 days 00:00:41.138000,0 days 00:00:27.876000,HARD,1.0,0 days 01:20:41.449000,
