Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
GAS,0 days 00:01:29.729000,0 days 00:00:33.294000,0 days 00:00:30.063000,0 days 00:00:26.372000,SOFT,11.0,,
GAS,0 days 00:01:30.576000,0 days 00:00:33.873000,0 days 00:00:30.141000,0 days 00:00:26.562000,SOFT,12.0,,
GAS,0 days 00:01:30.504000,0 days 00:00:33.553000,0 days 00:00:30.275000,0 days 00:00:26.676000,SOFT,13.0,,
GAS,0 days 00:01:43.482000,0 days 00:00:34.036000,0 days 00:00:33.674000,0 days 00:00:35.772000,SOFT,14.0,,
GAS,0 days 00:02:24.525000,0 days 00:00:48.536000,0 days 00:00:50.480000,0 days 00:00:45.509000,SOFT,15.0,,
GAS,,0 days 00:01:01.259000,0 days 00:00:45.651000,0 days 00:00:44.370000,SOFT,16.0,,
GAS,0 days 00:02:14.871000,0 days 00:00:48.475000,0 days 00:00:45.676000,0 days 00:00:40.720000,SOFT,17.0,,
GAS,0 days 00:01:30.312000,0 days 00:00:33.679000,0 days 00:00:30.416000,0 days 00:00:26.217000,SOFT,18.0,,
GAS,0 days 00:01:28.769000,0 days 00:00:32.861000,0 days 00:00:29.901000,0 days 00:00:26.007000,SOFT,19.0,,
GAS,0 days 00:01:30.522000,0 days 00:00:32.989000,0 days 00:00:30.710000,0 days 00:00:26.823000,SOFT,20.0,,
GAS,0 days 00:01:30.854000,0 days 00:00:33.408000,0 days 00:00:31.063000,0 days 00:00:26.383000,SOFT,21.0,,
GAS,0 days 00:01:29.766000,0 days 00:00:33.124000,0 days 00:00:30.272000,0 days 00:00:26.370000,SOFT,22.0,,
PER,,,0 days 00:00:31.963000,0 days 00:00:49.770000,MEDIUM,1.0,,
PER,0 days 00:02:15.315000,0 days 00:00:43.989000,0 days 00:00:45.782000,0 days 00:00:45.544000,MEDIUM,2.0,,
PER,0 days 00:01:46.478000,0 days 00:00:34.411000,0 days 00:00:30.963000,0 days 00:00:41.104000,MEDIUM,3.0,,
PER,0 days 00:02:18.573000,0 days 00:00:43.649000,0 days 00:00:51.852000,0 days 00:00:43.072000,MEDIUM,4.0,,
PER,0 days 00:02:21.239000,0 days 00:00:47.085000,0 days 00:00:50.264000,0 days 00:00:43.890000,MEDIUM,5.0,,
PER,0 days 00:02:16.461000,0 days 00:00:47.954000,0 days 00:00:46.815000,0 days 00:00:41.692000,MEDIUM,6.0,,
PER,0 days 00:01:30.138000,0 days 00:00:33.909000,0 days 00:00:29.971000,0 days 00:00:26.258000,MEDIUM,7.0,,
PER,0 days 00:01:29.658000,0 days 00:00:33.357000,0 days 00:00:30.309000,0 days 00:00:25.992000,MEDIUM,8.0,,
PER,0 days 00:01:28.584000,0 days 00:00:32.726000,0 days 00:00:29.811000,0 days 00:00:26.047000,MEDIUM,9.0,,
PER,0 days 00:01:29.788000,0 days 00:00:33.010000,0 days 00:00:30.669000,0 days 00:00:26.109000,MEDIUM,10.0,,
PER,,,,,MEDIUM,11.0,,
ALO,,,0 days 00:00:31.298000,0 days 00:00:46.931000,SOFT,4.0,,
ALO,0 days 00:02:18.172000,0 days 00:00:45.010000,0 days 00:00:46.635000,0 days 00:00:46.527000,SOFT,5.0,,
ALO,0 days 00:01:43.688000,0 days 00:00:34.376000,0 days 00:00:30.974000,0 days 00:00:38.338000,SOFT,6.0,,
ALO,0 days 00:02:18.380000,0 days 00:00:45.899000,0 days 00:00:48.948000,0 days 00:00:43.533000,SOFT,7.0,,
ALO,0 days 00:02:21.932000,0 days 00:00:48.792000,0 days 00:00:49.822000,0 days 00:00:43.318000,SOFT,8.0,,
ALO,0 days 00:02:18.647000,0 days 00:00:49.273000,0 days 00:00:46.579000,0 days 00:00:42.795000,SOFT,9.0,,
ALO,0 days 00:01:29.571000,0 days 00:00:33.256000,0 days 00:00:30.298000,0 days 00:00:26.017000,SOFT,10.0,,
ALO,0 days 00:01:29.084000,0 days 00:00:32.980000,0 days 00:00:30.317000,0 days 00:00:25.787000,SOFT,11.0,,
ALO,0 days 00:01:29.286000,0 days 00:00:32.588000,0 days 00:00:30.347000,0 days 00:00:26.351000,SOFT,12.0,,
ALO,0 days 00:01:29.691000,0 days 00:00:32.868000,0 days 00:00:30.507000,0 days 00:00:26.316000,SOFT,13.0,,
ALO,0 days 00:01:43.766000,0 days 00:00:32.948000,0 days 00:00:30.653000,0 days 00:00:40.165000,SOFT,14.0,,
ALO,0 days 00:02:24.914000,0 days 00:00:50.435000,0 days 00:00:49.639000,0 days 00:00:44.840000,SOFT,15.0,,
ALO,,0 days 00:01:01.848000,0 days 00:00:45.843000,0 days 00:00:44.444000,SOFT,16.0,,
ALO,0 days 00:02:17.296000,0 days 00:00:49.771000,0 days 00:00:45.340000,0 days 00:00:42.185000,SOFT,17.0,,
ALO,0 days 00:01:30.394000,0 days 00:00:34.056000,0 days 00:00:30.382000,0 days 00:00:25.956000,SOFT,18.0,,
ALO,0 days 00:01:28.717000,0 days 00:00:32.680000,0 days 00:00:30.183000,0 days 00:00:25.854000,SOFT,19.0,,
ALO,0 days 00:01:29.977000,0 days 00:00:33.043000,0 days 00:00:30.781000,0 days 00:00:26.153000,SOFT,20.0,,
ALO,0 days 00:01:30.935000,0 days 00:00:33.875000,0 days 00:00:31.031000,0 days 00:00:26.029000,SOFT,21.0,,
ALO,0 days 00:01:30.356000,0 days 00:00:33.565000,0 days 00:00:30.691000,0 days 00:00:26.100000,SOFT,22.0,,
LEC,,,0 days 00:00:30.505000,0 days 00:00:42.206000,SOFT,7.0,,
LEC,0 days 00:02:24.258000,0 days 00:00:48.383000,0 days 00:00:46.919000,0 days 00:00:48.956000,SOFT,8.0,,
LEC,0 days 00:01:38.999000,0 days 00:00:33.245000,0 days 00:00:29.930000,0 days 00:00:35.824000,SOFT,9.0,,
LEC,0 days 00:02:18.830000,0 days 00:00:47.719000,0 days 00:00:48.492000,0 days 00:00:42.619000,SOFT,10.0,,
LEC,0 days 00:02:21.141000,0 days 00:00:49.694000,0 days 00:00:48.891000,0 days 00:00:42.556000,SOFT,11.0,,
LEC,0 days 00:02:23.024000,0 days 00:00:50.515000,0 days 00:00:47.090000,0 days 00:00:45.419000,SOFT,12.0,,
LEC,0 days 00:01:28.933000,0 days 00:00:32.893000,0 days 00:00:29.794000,0 days 00:00:26.246000,SOFT,13.0,,
LEC,0 days 00:01:28.759000,0 days 00:00:32.759000,0 days 00:00:29.780000,0 days 00:00:26.220000,SOFT,14.0,,
LEC,0 days 00:01:30.145000,0 days 00:00:33.483000,0 days 00:00:30.140000,0 days 00:00:26.522000,SOFT,15.0,,
LEC,0 days 00:01:29.747000,0 days 00:00:32.931000,0 days 00:00:30.290000,0 days 00:00:26.526000,SOFT,16.0,,
