Driver,Stint,Compound,LapStartTime,TyreLife
OCO,2.0,MEDIUM,0 days 01:21:46.550000,1.0
OCO,2.0,MEDIUM,0 days 01:23:33.508000,2.0
OCO,2.0,MEDIUM,0 days 01:25:02.353000,3.0
OCO,2.0,MEDIUM,0 days 01:26:31.379000,4.0
OCO,2.0,MEDIUM,0 days 01:28:00.068000,5.0
OCO,2.0,MEDIUM,0 days 01:29:29.065000,6.0
OCO,2.0,MEDIUM,0 days 01:30:57.953000,7.0
OCO,2.0,MEDIUM,0 days 01:32:27.075000,8.0
OCO,2.0,MEDIUM,0 days 01:33:56.312000,9.0
OCO,2.0,MEDIUM,0 days 01:35:25.481000,10.0
OCO,2.0,MEDIUM,0 days 01:36:54.996000,11.0
OCO,2.0,MEDIUM,0 days 01:38:25.193000,12.0
OCO,2.0,MEDIUM,0 days 01:39:54.744000,13.0
OCO,2.0,MEDIUM,0 days 01:41:24.385000,14.0
OCO,2.0,MEDIUM,0 days 01:42:53.889000,15.0
OCO,2.0,MEDIUM,0 days 01:44:23.831000,16.0
OCO,2.0,MEDIUM,0 days 01:45:53.617000,17.0
OCO,2.0,MEDIUM,0 days 01:47:23.289000,18.0
OCO,2.0,MEDIUM,0 days 01:48:54.351000,19.0
OCO,2.0,MEDIUM,0 days 01:50:24.214000,20.0
OCO,2.0,MEDIUM,0 days 01:51:53.877000,21.0
OCO,2.0,MEDIUM,0 days 01:53:23.295000,22.0
OCO,3.0,SOFT,0 days 01:54:56.747000,4.0
OCO,3.0,SOFT,0 days 01:56:43.032000,5.0
OCO,3.0,SOFT,0 days 01:58:10.059000,6.0
OCO,3.0,SOFT,0 days 01:59:37.497000,7.0
OCO,3.0,SOFT,0 days 02:01:04.978000,8.0
OCO,3.0,SOFT,0 days 02:02:32.279000,9.0
OCO,3.0,SOFT,0 days 02:03:59.921000,10.0
OCO,3.0,SOFT,0 days 02:05:27.411000,11.0
OCO,3.0,SOFT,0 days 02:06:55.130000,12.0
OCO,3.0,SOFT,0 days 02:08:22.919000,13.0
OCO,3.0,SOFT,0 days 02:09:51.166000,14.0
